Date,ENGI FP Equity,CS FP Equity
2008-06-16,41.83,20.9926
2008-06-13,42.25,20.8998
2008-06-12,42.09,20.636
2008-06-11,43.15,20.0888
2008-06-10,44.38,20.4845
2008-06-09,44.73,20.338
2008-06-06,43.01,20.4601
2008-06-05,43.34,21.2076
2008-06-04,43.16,21.1538
2008-06-03,43.81,21.2515
2008-06-02,42.80,21.5056
2008-05-30,43.79,22.1895
2008-05-29,43.73,22.1846
2008-05-28,42.31,21.9941
2008-05-27,41.51,21.4372
2008-05-26,41.79,21.4372
2008-05-23,40.94,21.5056
2008-05-22,42.34,21.9892
2008-05-21,43.95,22.3068
2008-05-20,43.37,22.7172
2008-05-19,42.90,23.108
2008-05-16,41.90,23.0982
2008-05-15,42.70,23.2546
2008-05-14,43.54,23.4011
2008-05-13,43.47,23.2936
2008-05-12,43.15,23.108
2008-05-09,42.51,23.0298
2008-05-08,43.01,23.4695
2008-05-07,43.91,23.7626
2008-05-06,42.97,23.5037
2008-05-05,41.77,24.002
2008-05-02,42.00,24.2609
2008-04-30,42.34,23.3571
2008-04-29,42.90,22.9761
2008-04-28,43.44,23.2155
2008-04-25,42.84,22.7514
2008-04-24,42.51,22.4582
2008-04-23,41.72,23.4988
2008-04-22,41.24,23.8359
2008-04-21,41.59,24.0558
2008-04-18,42.81,24.4173
2008-04-17,41.53,23.5672
2008-04-16,40.99,23.3816
2008-04-15,40.29,22.6976
2008-04-14,40.39,22.6194
2008-04-11,40.48,22.8979
2008-04-10,41.27,23.2252
2008-04-09,40.66,23.4744
2008-04-08,40.33,24.0264
2008-04-07,40.41,24.1388
2008-04-04,40.41,24.2121
2008-04-03,39.70,23.9874
2008-04-02,39.31,24.857
2008-04-01,39.06,23.9678
2008-03-31,38.24,22.4631
2008-03-28,37.64,22.7074
2008-03-27,37.76,22.6194
2008-03-26,37.30,21.9843
2008-03-25,37.62,21.9453
2008-03-20,38.24,20.5969
2008-03-19,37.59,20.2549
2008-03-18,37.83,20.2354
2008-03-17,37.31,19.0042
2008-03-14,38.01,20.2061
2008-03-13,38.43,20.6457
2008-03-12,38.71,21.0952
2008-03-11,37.95,20.3331
2008-03-10,37.74,19.7077
2008-03-07,36.87,20.2549
2008-03-06,37.26,20.6457
2008-03-05,37.18,21.2613
2008-03-04,36.90,20.9096
2008-03-03,37.02,21.5642
2008-02-29,37.98,21.9648
2008-02-28,37.85,22.5608
2008-02-27,38.26,23.2936
2008-02-26,37.38,23.3327
2008-02-25,36.59,22.5022
2008-02-22,35.89,21.8476
2008-02-21,37.52,22.0527
2008-02-20,37.74,21.4567
2008-02-19,38.23,21.5056
2008-02-18,37.90,21.232
2008-02-15,36.92,20.5969
2008-02-14,37.91,20.9486
2008-02-13,37.21,21.2027
2008-02-12,37.13,21.1636
2008-02-11,36.15,20.509
2008-02-08,35.92,20.9193
2008-02-07,36.27,21.5447
2008-02-06,37.27,22.0821
2008-02-05,36.71,21.9062
2008-02-04,37.88,23.0787
2008-02-01,36.93,23.2839
2008-01-31,36.17,22.3556
2008-01-30,35.64,22.7856
2008-01-29,36.54,23.0591
2008-01-28,35.71,23.0884
2008-01-25,36.16,22.9223
2008-01-24,36.10,23.7431
2008-01-23,33.68,21.5056
2008-01-22,34.80,22.6194
2008-01-21,36.89,21.6131
2008-01-18,39.43,24.0362
2008-01-17,39.30,24.8765
2008-01-16,39.53,25.3162
2008-01-15,39.70,25.365
2008-01-14,40.09,25.9415
2008-01-11,40.75,25.5116
2008-01-10,42.39,25.0622
2008-01-09,42.43,24.9742
2008-01-08,42.53,25.2478
2008-01-07,41.97,25.4628
2008-01-04,41.36,25.8145
2008-01-03,41.49,26.3421
2008-01-02,39.66,26.3617
2007-12-31,40.00,26.7623
2007-12-28,40.64,26.6646
2007-12-27,40.33,26.7623
2007-12-24,40.50,26.3324
2007-12-21,40.36,26.3617
2007-12-20,38.89,25.8536
2007-12-19,38.64,25.8438
2007-12-18,38.76,26.1663
2007-12-17,38.91,26.2249
2007-12-14,39.26,26.8209
2007-12-13,38.74,26.9479
2007-12-12,39.62,27.6612
2007-12-11,39.94,27.8566
2007-12-10,39.95,28.0032
2007-12-07,40.28,27.8957
2007-12-06,40.16,27.2801
2007-12-05,39.50,26.9088
2007-12-04,38.35,26.391
2007-12-03,38.56,26.9186
2007-11-30,38.26,27.2899
2007-11-29,37.57,26.772
2007-11-28,37.67,26.6646
2007-11-27,37.71,25.9708
2007-11-26,38.22,25.2869
2007-11-23,38.46,25.8145
2007-11-22,37.59,24.7495
2007-11-21,37.59,25.0915
2007-11-20,38.57,25.8536
2007-11-19,38.35,25.6777
2007-11-16,38.83,26.518
2007-11-15,38.34,26.9382
2007-11-14,37.92,27.5439
2007-11-13,37.68,26.9479
2007-11-12,37.90,26.8893
2007-11-09,38.08,26.5766
2007-11-08,38.25,27.3583
2007-11-07,39.20,28.1693
2007-11-06,39.90,28.5796
2007-11-05,39.42,28.8435
2007-11-02,39.25,29.3515
2007-11-01,38.96,29.674
2007-10-31,39.20,30.1528
2007-10-30,38.96,29.7521
2007-10-29,39.50,29.6544
2007-10-26,39.68,29.2734
2007-10-25,39.59,29.4786
2007-10-24,38.75,29.0291
2007-10-23,39.05,29.2734
2007-10-22,39.00,29.1464
2007-10-19,39.06,29.3906
2007-10-18,39.02,29.7815
2007-10-17,39.07,30.1625
2007-10-16,38.25,30.1918
2007-10-15,38.15,30.1918
2007-10-12,37.84,30.9051
2007-10-11,37.30,30.7683
2007-10-10,36.85,31.0224
2007-10-09,37.05,31.3643
2007-10-08,36.46,31.2178
2007-10-05,36.53,31.5402
2007-10-04,36.53,31.462
2007-10-03,36.74,31.3839
2007-10-02,36.63,31.0028
2007-10-01,36.87,30.8367
2007-09-28,36.44,30.6608
2007-09-27,36.27,30.612
2007-09-26,35.99,30.397
2007-09-25,34.95,29.9671
2007-09-24,34.95,30.0941
2007-09-21,34.88,29.7521
2007-09-20,35.15,29.547
2007-09-19,35.56,29.6349
2007-09-18,34.42,28.1106
2007-09-17,34.21,27.4853
2007-09-14,34.34,28.052
2007-09-13,33.58,28.1595
2007-09-12,33.46,27.8957
2007-09-11,33.65,27.9836
2007-09-10,33.03,27.5342
2007-09-07,33.44,27.7589
2007-09-06,34.02,28.3842
2007-09-05,34.30,28.1009
2007-09-04,35.00,28.8825
2007-09-03,35.81,28.6187
2007-08-31,36.80,28.736
2007-08-30,35.40,28.3842
2007-08-29,34.09,28.267
2007-08-28,33.90,28.2377
2007-08-27,33.97,29.1268
2007-08-24,34.00,29.0291
2007-08-23,33.68,29.0291
2007-08-22,32.97,28.9705
2007-08-21,32.50,28.6774
2007-08-20,32.25,28.7262
2007-08-17,32.25,28.3549
2007-08-16,31.90,27.1433
2007-08-15,33.19,27.8371
2007-08-14,33.20,28.1595
2007-08-13,33.83,28.5308
2007-08-10,33.06,27.3778
2007-08-09,33.87,28.3354
2007-08-08,34.09,29.3809
2007-08-07,33.40,28.3647
2007-08-06,33.16,27.2899
2007-08-03,33.56,27.6026
2007-08-02,33.75,28.0911
2007-08-01,33.70,27.4951
2007-07-31,34.35,28.3647
2007-07-30,33.65,27.5537
2007-07-27,34.13,27.5635
2007-07-26,34.81,27.8175
2007-07-25,35.33,29.2441
2007-07-24,35.78,29.801
2007-07-23,36.31,30.8074
2007-07-20,35.94,30.6217
2007-07-19,36.15,31.2471
2007-07-18,35.99,31.081
2007-07-17,36.37,31.7161
2007-07-16,36.47,31.9701
2007-07-13,37.00,31.892
2007-07-12,37.03,31.3057
2007-07-11,36.60,30.8367
2007-07-10,36.57,31.208
2007-07-09,37.12,31.931
2007-07-06,37.11,31.6184
2007-07-05,37.85,31.3839
2007-07-04,38.26,31.7747
2007-07-03,38.40,31.5597
2007-07-02,37.32,30.9149
2007-06-29,37.49,31.2764
2007-06-28,37.24,31.1787
2007-06-27,37.01,30.9442
2007-06-26,35.69,31.2275
2007-06-25,35.97,31.6086
2007-06-22,36.18,31.9115
2007-06-21,35.83,31.8236
2007-06-20,35.98,32.4977
2007-06-19,36.03,32.0385
2007-06-18,35.78,31.9506
2007-06-15,36.00,32.0874
2007-06-14,36.03,31.4132
2007-06-13,35.07,30.3579
2007-06-12,34.84,30.3677
2007-06-11,34.62,30.5534
2007-06-08,34.32,30.2895
2007-06-07,34.70,30.6999
2007-06-06,35.68,31.1494
2007-06-05,36.49,31.5011
2007-06-04,36.92,31.804
2007-06-01,37.45,32.0678
2007-05-31,37.32,31.7454
2007-05-30,37.40,31.1787
2007-05-29,37.30,31.3057
2007-05-28,37.62,31.5109
2007-05-25,38.00,31.3252
2007-05-24,37.36,30.9735
2007-05-23,37.44,31.5597
2007-05-22,36.90,31.3546
2007-05-21,37.27,31.4914
2007-05-18,37.20,32.4489
2007-05-17,36.48,32.273
2007-05-16,36.25,32.5759
2007-05-15,36.07,32.957
2007-05-14,36.01,32.7322
2007-05-11,36.26,32.8983
2007-05-10,36.20,32.8495
2007-05-09,36.50,33.8168
2007-05-08,36.89,33.6605
2007-05-07,36.88,33.7093
2007-05-04,35.20,33.7875
2007-05-03,35.20,33.426
2007-05-02,35.20,33.4748
2007-04-30,34.60,33.1524
2007-04-27,34.19,32.7713
2007-04-26,34.59,33.1817
2007-04-25,34.59,33.1915
2007-04-24,34.44,32.7029
2007-04-23,34.81,32.6932
2007-04-20,35.01,32.8983
2007-04-19,34.84,32.2926
2007-04-18,34.73,32.83
2007-04-17,34.99,33.1817
2007-04-16,35.24,33.3674
2007-04-13,34.76,32.5368
2007-04-12,34.68,32.3316
2007-04-11,34.93,32.1069
2007-04-10,35.40,31.9799
2007-04-05,35.50,31.677
2007-04-04,35.69,31.6965
2007-04-03,35.74,31.5988
2007-04-02,34.74,30.954
2007-03-30,34.74,31.0126
2007-03-29,34.74,31.0712
2007-03-28,34.10,30.6901
2007-03-27,34.37,31.1298
2007-03-26,34.34,30.8953
2007-03-23,34.77,31.4914
2007-03-22,34.40,31.1396
2007-03-21,34.03,29.8987
2007-03-20,34.00,30.1332
2007-03-19,33.30,30.0257
2007-03-16,32.87,29.2929
2007-03-15,32.96,29.4786
2007-03-14,32.34,28.8532
2007-03-13,33.36,30.4166
2007-03-12,33.87,30.954
2007-03-09,33.71,31.4132
2007-03-08,33.78,31.0614
2007-03-07,33.09,30.6804
2007-03-06,32.69,30.6804
2007-03-05,32.34,30.1137
2007-03-02,32.79,30.2895
2007-03-01,32.75,30.5729
2007-02-28,33.31,31.423
2007-02-27,33.94,32.1949
2007-02-26,35.10,33.6312
2007-02-23,34.87,32.742
2007-02-22,34.99,32.9179
2007-02-21,35.02,32.3707
2007-02-20,35.48,32.1558
2007-02-19,35.47,32.2828
2007-02-16,35.23,31.9897
2007-02-15,35.23,32.0678
2007-02-14,35.58,32.3903
2007-02-13,35.26,32.0971
2007-02-12,35.03,31.5793
2007-02-09,34.79,31.8822
2007-02-08,34.58,31.9115
2007-02-07,34.89,32.2437
2007-02-06,34.35,32.2535
2007-02-05,34.25,32.2535
2007-02-02,34.20,32.4489
2007-02-01,33.98,32.4196
2007-01-31,32.99,31.5988
2007-01-30,33.40,31.8333
2007-01-29,33.30,31.5597
2007-01-26,32.86,31.2666
2007-01-25,33.34,31.6281
2007-01-24,33.45,31.9897
2007-01-23,32.74,31.5109
2007-01-22,33.68,31.7161
2007-01-19,33.73,32.4294
2007-01-18,34.06,31.892
2007-01-17,34.86,31.6184
2007-01-16,34.81,31.892
2007-01-15,35.30,32.1949
2007-01-12,35.88,32.1949
2007-01-11,35.52,31.55
2007-01-10,34.42,30.6511
2007-01-09,35.35,30.9442
2007-01-08,35.19,30.612
2007-01-05,34.50,30.485
2007-01-04,34.95,30.7781
2007-01-03,34.88,31.0419
2007-01-02,34.85,30.6315
2006-12-29,34.85,29.9671
2006-12-28,33.90,30.0844
2006-12-27,34.00,30.016
2006-12-22,33.81,29.4493
2006-12-21,34.23,29.7326
2006-12-20,33.69,29.8987
2006-12-19,33.95,29.8792
2006-12-18,34.00,30.055
2006-12-15,34.05,30.055
2006-12-14,34.16,30.0355
2006-12-13,33.94,29.9573
2006-12-12,33.59,29.3027
2006-12-11,33.89,29.1952
2006-12-08,34.09,28.6969
2006-12-07,33.24,28.7458
2006-12-06,32.30,28.5113
2006-12-05,32.28,28.4331
2006-12-04,31.81,28.14
2006-12-01,31.73,27.4267
2006-11-30,32.60,27.9445
2006-11-29,32.58,28.4135
2006-11-28,32.07,28.179
2006-11-27,32.27,28.14
2006-11-24,32.45,28.863
2006-11-23,31.85,29.205
2006-11-22,32.36,29.3125
2006-11-21,33.18,29.4199
2006-11-20,33.80,29.4102
2006-11-17,33.15,29.117
2006-11-16,33.67,29.4297
2006-11-15,33.36,29.5079
2006-11-14,32.75,29.4004
2006-11-13,33.12,29.7619
2006-11-10,33.27,29.6154
2006-11-09,32.92,29.586
2006-11-08,32.76,29.9378
2006-11-07,32.62,30.0453
2006-11-06,32.20,29.5763
2006-11-03,31.53,28.9216
2006-11-02,31.53,28.9021
2006-11-01,31.67,29.3809
2006-10-31,31.50,29.1659
2006-10-30,31.70,28.9803
2006-10-27,31.70,29.2929
2006-10-26,32.00,29.5763
2006-10-25,31.75,29.7033
2006-10-24,31.53,29.7424
2006-10-23,31.73,30.0746
2006-10-20,31.50,29.8108
2006-10-19,31.30,29.7326
2006-10-18,31.61,29.8596
2006-10-17,31.40,29.5274
2006-10-16,31.69,30.3189
2006-10-13,31.46,30.4166
2006-10-12,31.43,30.2016
2006-10-11,31.43,29.8987
2006-10-10,31.19,30.0844
2006-10-09,30.90,29.3515
2006-10-06,30.73,29.2929
2006-10-05,30.90,29.1659
2006-10-04,31.42,28.7946
2006-10-03,31.49,28.5308
2006-10-02,31.23,28.3451
2006-09-29,31.40,28.4135
2006-09-28,31.40,28.6187
2006-09-27,31.50,28.736
2006-09-26,31.50,28.5601
2006-09-25,31.09,28.0716
2006-09-22,30.88,27.9934
2006-09-21,31.34,28.4917
2006-09-20,31.38,28.4429
2006-09-19,31.17,27.7589
2006-09-18,31.17,28.0813
2006-09-15,30.89,28.2865
2006-09-14,30.43,28.0813
2006-09-13,30.29,28.1595
2006-09-12,29.83,28.1888
2006-09-11,28.87,27.9934
2006-09-08,28.78,27.8273
2006-09-07,28.76,27.6026
2006-09-06,29.00,28.2963
2006-09-05,29.26,28.5796
2006-09-04,29.44,28.8435
2006-09-01,29.12,28.7262
2006-08-31,29.04,28.3354
2006-08-30,29.28,28.14
2006-08-29,29.41,27.71
2006-08-28,29.07,27.6514
2006-08-25,28.74,27.4951
2006-08-24,28.91,27.4755
2006-08-23,28.68,27.3388
2006-08-22,28.90,27.7784
2006-08-21,28.60,28.0325
2006-08-18,28.81,28.3256
2006-08-17,28.92,28.394
2006-08-16,28.83,28.3061
2006-08-15,28.41,28.4135
2006-08-14,28.13,27.8957
2006-08-11,28.02,27.4658
2006-08-10,27.75,27.202
2006-08-09,28.03,27.6319
2006-08-08,27.53,26.9088
2006-08-07,27.41,26.7916
2006-08-04,27.68,27.4072
2006-08-03,27.28,26.4985
2006-08-02,27.40,26.7623
2006-08-01,27.38,26.1272
2006-07-31,27.85,26.3812
2006-07-28,27.89,26.264
2006-07-27,27.60,25.9806
2006-07-26,27.24,25.3357
2006-07-25,27.15,25.326
2006-07-24,26.81,25.3553
2006-07-21,26.08,24.5541
2006-07-20,26.54,24.9449
2006-07-19,26.57,24.8374
2006-07-18,26.03,23.8799
2006-07-17,25.57,23.8213
2006-07-14,25.84,23.7236
2006-07-13,26.08,24.3391
2006-07-12,25.83,25.2576
2006-07-11,25.60,25.0719
2006-07-10,26.20,25.4139
2006-07-07,26.10,25.3553
2006-07-06,26.30,25.5898
2006-07-05,26.04,25.1989
2006-07-04,26.34,25.5214
2006-07-03,26.42,25.3455
2006-06-30,26.25,25.0719
2006-06-29,25.61,24.7202
2006-06-28,25.51,24.0948
2006-06-27,25.55,23.7236
2006-06-26,25.70,23.4304
2006-06-23,25.73,23.3229
2006-06-22,25.82,23.7626
2006-06-21,26.06,23.5672
2006-06-20,25.83,23.8701
2006-06-19,25.70,23.7431
2006-06-16,26.12,23.4529
2006-06-15,26.17,23.6829
2006-06-14,25.92,22.8778
2006-06-13,25.75,23.29
2006-06-12,26.08,24.0567
2006-06-09,26.23,24.5072
2006-06-08,26.19,24.0088
2006-06-07,26.43,24.8905
2006-06-06,26.37,24.9193
2006-06-05,26.80,25.5902
2006-06-02,26.93,25.7627
2006-06-01,27.16,25.9927
2006-05-31,27.32,25.9736
2006-05-30,26.05,25.6477
2006-05-29,27.11,26.5295
2006-05-26,27.63,26.7403
2006-05-25,26.46,26.0694
2006-05-24,26.27,25.5423
2006-05-23,26.20,25.9927
2006-05-22,25.80,25.2643
2006-05-19,26.49,25.9544
2006-05-18,26.51,25.8394
2006-05-17,26.26,25.8298
2006-05-16,26.90,27.0949
2006-05-15,27.10,26.8362
2006-05-12,28.01,26.9608
2006-05-11,28.98,28.408
2006-05-10,29.15,28.801
2006-05-09,29.50,29.2322
2006-05-08,29.31,29.0981
2006-05-05,29.47,28.753
2006-05-04,29.50,28.178
2006-05-03,29.17,28.0055
2006-05-02,28.92,28.3409
2006-04-28,28.48,27.8809
2006-04-27,28.55,28.13
2006-04-26,29.14,27.7371
2006-04-25,29.15,27.325
2006-04-24,29.05,27.277
2006-04-21,29.20,27.6892
2006-04-20,28.72,27.5167
2006-04-19,28.70,27.2291
2006-04-18,28.32,26.817
2006-04-13,28.15,26.8457
2006-04-12,28.12,26.5678
2006-04-11,28.76,26.7403
2006-04-10,29.34,27.4591
2006-04-07,29.50,27.5167
2006-04-06,30.06,27.8904
2006-04-05,29.75,27.9575
2006-04-04,29.75,27.7467
2006-04-03,30.00,28.0725
2006-03-31,29.84,27.7563
2006-03-30,30.38,28.0055
2006-03-29,29.66,27.5646
2006-03-28,29.74,27.162
2006-03-27,30.44,27.0566
2006-03-24,30.18,27.4687
2006-03-23,30.72,27.6412
2006-03-22,30.99,27.8329
2006-03-21,31.23,27.6221
2006-03-20,31.35,27.7946
2006-03-17,30.96,28.1588
2006-03-16,30.31,27.9767
2006-03-15,29.53,27.9479
2006-03-14,29.05,27.8809
2006-03-13,29.19,27.8904
2006-03-10,29.06,27.8713
2006-03-09,29.17,27.6221
2006-03-08,29.29,27.5742
2006-03-07,29.40,27.9767
2006-03-06,29.23,28.1876
2006-03-03,29.00,27.8042
2006-03-02,28.95,28.3217
2006-03-01,29.65,28.801
2006-02-28,29.03,28.408
2006-02-27,28.97,28.4655
2006-02-24,29.80,28.1013
2006-02-23,28.60,28.0342
2006-02-22,28.35,28.3122
2006-02-21,27.61,27.8425
2006-02-20,27.36,27.7946
2006-02-17,27.35,27.8904
2006-02-16,27.27,27.6796
2006-02-15,26.95,26.9608
2006-02-14,27.03,26.932
2006-02-13,26.77,27.0087
2006-02-10,26.42,26.6828
2006-02-09,26.11,26.817
2006-02-08,26.16,26.4049
2006-02-07,26.20,26.6924
2006-02-06,26.35,26.6732
2006-02-03,26.56,26.424
2006-02-02,26.40,26.5295
2006-02-01,26.37,26.9703
2006-01-31,26.01,26.7403
2006-01-30,26.10,26.7691
